CustomerID,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod
Cust4849,98,05-01-2012,5671.25,01-May-07,Yes,Two year,Bank transfer (automatic)
Cust6418,275,05-01-2012,15463.25,30-Jul-07,Yes,Month-to-month,Credit card (automatic)
Cust3050,275,05-01-2012,9425.75,21-Mar-09,No,One year,Mailed check
Cust5064,501.75,05-01-2012,6794.25,11-Dec-10,Yes,Month-to-month,Electronic check
Cust1666,381.25,05-01-2012,3424.25,10-Apr-11,Yes,Month-to-month,Electronic check
Cust3478,402,05-01-2012,28589.25,06-Apr-06,Yes,Two year,Bank transfer (automatic)
Cust2321,278.25,05-01-2012,8269.25,19-Jul-09,Yes,Two year,Mailed check
Cust1263,392.25,05-01-2012,28411.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust5765,372.5,05-01-2012,23372.75,02-Nov-06,No,Two year,Credit card (automatic)
Cust1277,497,05-01-2012,8714.75,14-Jul-10,Yes,Month-to-month,Electronic check
Cust5225,122.75,05-01-2012,6019.75,26-Jan-08,No,One year,Bank transfer (automatic)
Cust3431,567,05-01-2012,40820.5,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust4319,100.25,05-01-2012,1792.5,14-Jul-10,No,Month-to-month,Mailed check
Cust1429,517.5,05-01-2012,32743.25,03-Oct-06,Yes,Month-to-month,Bank transfer (automatic)
Cust1347,354.25,05-01-2012,23694.25,04-Aug-06,Yes,One year,Bank transfer (automatic)
Cust2252,335.25,05-01-2012,21547.75,03-Sep-06,No,One year,Credit card (automatic)
Cust3486,470,05-01-2012,27194.75,01-May-07,No,Month-to-month,Credit card (automatic)
Cust2547,220.5,05-01-2012,11848.5,30-Jul-07,No,One year,Bank transfer (automatic)
Cust5997,396,05-01-2012,20081.5,28-Sep-07,No,Two year,Electronic check
Cust3659,473.25,05-01-2012,7305.75,12-Sep-10,Yes,Month-to-month,Bank transfer (automatic)
Cust2756,152,05-01-2012,410.75,07-Oct-11,No,Month-to-month,Electronic check
Cust2819,404.5,05-01-2012,8574.75,15-Apr-10,No,One year,Mailed check
Cust6308,225,05-01-2012,13446.75,01-Apr-07,Yes,One year,Credit card (automatic)
Cust5602,349.75,05-01-2012,349.75,06-Dec-11,No,Month-to-month,Electronic check
Cust2407,341.25,05-01-2012,10855.75,20-Apr-09,No,Month-to-month,Electronic check
Cust1850,257.75,05-01-2012,3827.5,12-Oct-10,No,Month-to-month,Electronic check
Cust4440,128.25,05-01-2012,2201,13-Aug-10,Yes,Month-to-month,Mailed check
Cust2974,525,05-01-2012,10036.25,14-Jun-10,Yes,Month-to-month,Mailed check
Cust2446,533,05-01-2012,36223.5,05-Jul-06,Yes,One year,Bank transfer (automatic)
Cust3364,530.75,05-01-2012,31281,02-Mar-07,Yes,One year,Electronic check
Cust2297,322,05-01-2012,6993,15-May-10,No,Month-to-month,Credit card (automatic)
Cust5101,100.75,05-01-2012,3928.75,21-Dec-08,No,One year,Credit card (automatic)
Cust3881,95.25,05-01-2012,2270.25,16-Mar-10,No,Month-to-month,Bank transfer (automatic)
Cust6378,546,05-01-2012,26452.25,27-Dec-07,Yes,One year,Credit card (automatic)
Cust4825,352.5,05-01-2012,352.5,06-Dec-11,No,Month-to-month,Electronic check
Cust1418,100,05-01-2012,708,10-May-11,No,Two year,Mailed check
Cust2483,128.5,05-01-2012,4130.5,20-Apr-09,No,Two year,Credit card (automatic)
Cust4873,545.5,05-01-2012,22271.25,23-Aug-08,Yes,One year,Bank transfer (automatic)
Cust1921,295.5,05-01-2012,3864.25,11-Nov-10,No,One year,Credit card (automatic)
Cust1963,302.5,05-01-2012,15725.75,28-Oct-07,Yes,One year,Bank transfer (automatic)
Cust6224,443.25,05-01-2012,13416,19-Jun-09,No,Month-to-month,Credit card (automatic)
Cust2365,248.75,05-01-2012,15347.25,31-Jan-07,Yes,Month-to-month,Electronic check
Cust4585,246.75,05-01-2012,1098.25,07-Sep-11,No,Month-to-month,Electronic check
Cust5376,251.5,05-01-2012,4543.75,14-Jul-10,Yes,Month-to-month,Mailed check
Cust4476,127,05-01-2012,1998,12-Oct-10,Yes,Month-to-month,Credit card (automatic)
Cust2544,578.75,05-01-2012,42218.5,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust5313,351,05-01-2012,22405,03-Oct-06,Yes,Two year,Credit card (automatic)
Cust5993,402.5,05-01-2012,2315.25,09-Jul-11,Yes,Month-to-month,Credit card (automatic)
Cust2182,530.25,05-01-2012,19172,20-Jan-09,Yes,Two year,Credit card (automatic)
Cust4076,273.25,05-01-2012,945.5,07-Oct-11,No,Month-to-month,Mailed check
Cust2745,398.75,05-01-2012,3845.5,10-Apr-11,Yes,Month-to-month,Electronic check
Cust4061,378,05-01-2012,2677.75,10-May-11,No,Month-to-month,Electronic check
Cust5986,526.5,05-01-2012,36498.25,05-Jun-06,Yes,Month-to-month,Electronic check
Cust3919,475,05-01-2012,27679,01-May-07,Yes,One year,Electronic check
Cust6312,522.5,05-01-2012,18424.75,20-Jan-09,Yes,Month-to-month,Credit card (automatic)
Cust3578,452.25,05-01-2012,6330.5,11-Nov-10,No,Month-to-month,Credit card (automatic)
Cust2185,293.75,05-01-2012,8481,18-Aug-09,Yes,One year,Electronic check
Cust1300,403.25,05-01-2012,27712.75,06-May-06,No,Two year,Bank transfer (automatic)
Cust1653,492.75,05-01-2012,9214,15-May-10,Yes,Month-to-month,Electronic check
Cust6159,97,05-01-2012,6816.25,05-Feb-06,No,Two year,Credit card (automatic)
Cust3425,565,05-01-2012,39938,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust2214,448.5,05-01-2012,32944.75,05-Feb-06,Yes,One year,Electronic check
Cust1333,476,05-01-2012,33358.5,06-May-06,Yes,Two year,Credit card (automatic)
Cust2288,100.5,05-01-2012,100.5,06-Dec-11,Yes,Month-to-month,Mailed check
Cust4971,270.5,05-01-2012,9964.25,20-Jan-09,No,One year,Credit card (automatic)
Cust1987,469.5,05-01-2012,32895.25,06-Apr-06,No,Two year,Bank transfer (automatic)
Cust2776,447.5,05-01-2012,10980.75,16-Dec-09,Yes,Month-to-month,Electronic check
Cust4059,178.75,05-01-2012,4154,15-Jan-10,No,Two year,Mailed check
Cust5599,353,05-01-2012,13541,21-Nov-08,No,One year,Mailed check
Cust1328,224,05-01-2012,2796,11-Dec-10,No,Month-to-month,Bank transfer (automatic)
Cust2560,591,05-01-2012,42735.75,05-Feb-06,Yes,Two year,Electronic check
Cust3911,250.75,05-01-2012,250.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5740,497.25,05-01-2012,20690.25,24-Jul-08,Yes,Month-to-month,Electronic check
Cust4124,121.25,05-01-2012,121.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust2100,485,05-01-2012,6672.25,11-Dec-10,No,Month-to-month,Electronic check
Cust4539,350.75,05-01-2012,3677.5,11-Mar-11,No,Month-to-month,Mailed check
Cust4485,98.75,05-01-2012,1567,12-Sep-10,No,Month-to-month,Electronic check
Cust1737,501,05-01-2012,13442.25,17-Sep-09,No,One year,Electronic check
Cust3078,102.5,05-01-2012,102.5,06-Dec-11,No,Month-to-month,Mailed check
Cust2187,97,05-01-2012,97,06-Dec-11,No,Month-to-month,Credit card (automatic)
Cust1651,556.5,05-01-2012,39929.5,07-Mar-06,No,Two year,Mailed check
Cust2489,420,05-01-2012,26647.75,02-Nov-06,Yes,One year,Bank transfer (automatic)
Cust4502,512.25,05-01-2012,33075.75,04-Aug-06,Yes,One year,Credit card (automatic)
Cust5200,532.75,05-01-2012,28816.5,30-Jul-07,No,One year,Bank transfer (automatic)
Cust4273,460,05-01-2012,1334,07-Oct-11,Yes,Month-to-month,Electronic check
Cust3362,482.5,05-01-2012,28368.5,01-Jan-07,Yes,One year,Bank transfer (automatic)
Cust6181,332.5,05-01-2012,24058,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust4480,478,05-01-2012,12976.25,17-Oct-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3377,309.5,05-01-2012,,05-Jan-12,Yes,Two year,Bank transfer (automatic)
Cust4149,373,05-01-2012,23992,04-Aug-06,Yes,Two year,Credit card (automatic)
Cust4042,256.75,05-01-2012,1311.5,08-Aug-11,Yes,Month-to-month,Electronic check
Cust4041,453.75,05-01-2012,453.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4351,376.75,05-01-2012,11219.5,18-Aug-09,Yes,One year,Bank transfer (automatic)
Cust5833,570.25,05-01-2012,42341,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust5912,404.25,05-01-2012,1513.75,07-Sep-11,No,Month-to-month,Electronic check
Cust2150,426.75,05-01-2012,3793,10-Apr-11,Yes,Month-to-month,Electronic check
Cust1861,498.75,05-01-2012,20180,22-Oct-08,Yes,Month-to-month,Electronic check
Cust4159,394.5,05-01-2012,6744.75,13-Aug-10,No,Month-to-month,Electronic check
Cust3108,272.75,05-01-2012,11181,22-Sep-08,Yes,One year,Bank transfer (automatic)
Cust2950,430.5,05-01-2012,19307.25,25-Apr-08,Yes,Month-to-month,Electronic check
Cust3846,382,05-01-2012,4193.5,09-Feb-11,No,Month-to-month,Electronic check
Cust1500,433,05-01-2012,433,06-Dec-11,Yes,Month-to-month,Electronic check
Cust3184,103.5,05-01-2012,365.25,07-Sep-11,No,Month-to-month,Mailed check
Cust5867,348.25,05-01-2012,348.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5355,98,05-01-2012,276.25,07-Oct-11,Yes,Month-to-month,Mailed check
Cust1784,373.25,05-01-2012,11543,19-Jul-09,No,One year,Credit card (automatic)
Cust5914,96.75,05-01-2012,5165,27-Nov-07,Yes,One year,Mailed check
Cust1223,502.75,05-01-2012,35568.75,07-Mar-06,No,One year,Bank transfer (automatic)
Cust6262,575.25,05-01-2012,35667.25,02-Dec-06,Yes,One year,Credit card (automatic)
Cust6235,572.25,05-01-2012,41875.25,05-Feb-06,No,Two year,Credit card (automatic)
Cust1741,248.75,05-01-2012,248.75,06-Dec-11,No,Month-to-month,Electronic check
Cust1403,499,05-01-2012,24362.25,27-Dec-07,Yes,Month-to-month,Electronic check
Cust3284,127.25,05-01-2012,421,07-Sep-11,Yes,Month-to-month,Mailed check
Cust1318,302,05-01-2012,1360.75,07-Sep-11,Yes,Month-to-month,Mailed check
Cust2165,405.5,05-01-2012,13096.25,20-May-09,Yes,Month-to-month,Credit card (automatic)
Cust2947,543.75,05-01-2012,37465.25,06-May-06,Yes,One year,Bank transfer (automatic)
Cust5336,416.75,05-01-2012,20325,25-Feb-08,Yes,Month-to-month,Bank transfer (automatic)
Cust4217,500.25,05-01-2012,31271,03-Oct-06,Yes,One year,Credit card (automatic)
Cust5474,371.25,05-01-2012,371.25,06-Dec-11,Yes,Month-to-month,Mailed check
Cust2534,430.75,05-01-2012,13728.5,20-Apr-09,No,Month-to-month,Credit card (automatic)
Cust2861,551,05-01-2012,24860.5,26-Mar-08,Yes,Month-to-month,Electronic check
Cust5370,493.5,05-01-2012,29063,01-Apr-07,Yes,Month-to-month,Electronic check
Cust2170,468,05-01-2012,16830.25,20-Jan-09,Yes,Month-to-month,Electronic check
Cust3804,101.25,05-01-2012,6394,01-Jan-07,No,Two year,Credit card (automatic)
Cust3850,470.75,05-01-2012,22042.25,26-Mar-08,Yes,One year,Electronic check
Cust2476,220,05-01-2012,220,06-Dec-11,Yes,Month-to-month,Mailed check
Cust1864,119.75,05-01-2012,7532,31-Jan-07,No,One year,Credit card (automatic)
Cust2239,524.5,05-01-2012,29569.75,01-May-07,Yes,Month-to-month,Bank transfer (automatic)
Cust3008,123,05-01-2012,6332,28-Oct-07,Yes,One year,Bank transfer (automatic)
Cust4139,146,05-01-2012,1545.5,10-Jan-11,No,Month-to-month,Mailed check
Cust2995,359.5,05-01-2012,15866.75,24-Jun-08,Yes,One year,Credit card (automatic)
Cust2207,587.5,05-01-2012,43350.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust5920,99,05-01-2012,2861,18-Aug-09,Yes,One year,Mailed check
Cust1274,298.25,05-01-2012,3416.25,09-Feb-11,Yes,Month-to-month,Bank transfer (automatic)
Cust2719,102,05-01-2012,4652.25,25-Apr-08,Yes,One year,Electronic check
Cust5724,421.75,05-01-2012,8726,15-May-10,Yes,Month-to-month,Electronic check
Cust3070,276.5,05-01-2012,980.75,07-Oct-11,Yes,Month-to-month,Electronic check
Cust3394,476.25,05-01-2012,5107.75,11-Mar-11,Yes,Month-to-month,Electronic check
Cust4224,486.75,05-01-2012,17289.5,20-Jan-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3860,102.25,05-01-2012,212.25,06-Nov-11,Yes,Month-to-month,Mailed check
Cust2499,376.75,05-01-2012,5572.75,12-Oct-10,No,Month-to-month,Bank transfer (automatic)
Cust5110,374.5,05-01-2012,2705.75,09-Jun-11,Yes,Month-to-month,Electronic check
Cust2514,503,05-01-2012,4097,10-May-11,Yes,Month-to-month,Electronic check
Cust5900,570.25,05-01-2012,41446,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2354,297.25,05-01-2012,8058.25,17-Oct-09,No,Month-to-month,Electronic check
Cust6492,100,05-01-2012,6980,05-Jun-06,Yes,Two year,Credit card (automatic)
Cust6190,520,05-01-2012,36250.75,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust5300,449.25,05-01-2012,1222.25,07-Oct-11,Yes,Month-to-month,Mailed check
Cust4085,565.75,05-01-2012,39280,05-Jun-06,Yes,Two year,Electronic check
Cust3435,445.5,05-01-2012,11842,16-Dec-09,Yes,Month-to-month,Electronic check
Cust3434,319.25,05-01-2012,20871.75,04-Aug-06,Yes,One year,Credit card (automatic)
Cust1351,299,05-01-2012,4124.25,11-Nov-10,Yes,Month-to-month,Credit card (automatic)
Cust5181,177,05-01-2012,8744.5,27-Nov-07,Yes,One year,Mailed check
Cust4699,524.5,05-01-2012,16757.75,20-May-09,Yes,Month-to-month,Electronic check
Cust4050,98,05-01-2012,947.25,11-Mar-11,No,One year,Bank transfer (automatic)
Cust2110,482.75,05-01-2012,32909.5,05-Jun-06,Yes,One year,Credit card (automatic)
Cust1289,553,05-01-2012,39811,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust3875,373.75,05-01-2012,4135.25,10-Jan-11,No,Month-to-month,Bank transfer (automatic)
Cust2607,382.5,05-01-2012,14340.75,21-Dec-08,Yes,Month-to-month,Electronic check
Cust2973,231.25,05-01-2012,15607,06-May-06,No,Two year,Bank transfer (automatic)
Cust4170,168.25,05-01-2012,689.25,07-Sep-11,Yes,Month-to-month,Electronic check
Cust3844,489.75,05-01-2012,29682.75,02-Dec-06,Yes,One year,Credit card (automatic)
Cust5688,252.25,05-01-2012,252.25,06-Dec-11,No,Month-to-month,Mailed check
Cust2724,441,05-01-2012,8879,14-Jun-10,Yes,Month-to-month,Electronic check
Cust4045,507,05-01-2012,17481.5,19-Feb-09,Yes,Month-to-month,Electronic check
Cust5882,100,05-01-2012,2226.5,14-Feb-10,Yes,One year,Credit card (automatic)
Cust5202,344.75,05-01-2012,24293.5,06-Apr-06,No,Two year,Credit card (automatic)
Cust5065,471,05-01-2012,8040.75,13-Aug-10,Yes,Month-to-month,Electronic check
Cust6407,432.25,05-01-2012,28814.75,05-Jun-06,No,One year,Credit card (automatic)
Cust2875,412.75,05-01-2012,29163.25,07-Mar-06,Yes,Two year,Electronic check
Cust1291,228.5,05-01-2012,228.5,06-Dec-11,Yes,Month-to-month,Mailed check
Cust3852,405.25,05-01-2012,405.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1296,268.25,05-01-2012,19022,06-May-06,Yes,One year,Credit card (automatic)
Cust3218,406.75,05-01-2012,26993,05-Jul-06,No,Two year,Credit card (automatic)
Cust4014,131.5,05-01-2012,8444.5,05-Jul-06,No,Two year,Mailed check
Cust6404,268.75,05-01-2012,9286.5,20-Apr-09,Yes,One year,Credit card (automatic)
Cust5594,376.25,05-01-2012,15088.25,22-Oct-08,No,Month-to-month,Electronic check
Cust4713,523.25,05-01-2012,36442,07-Mar-06,Yes,One year,Bank transfer (automatic)
Cust2616,552.5,05-01-2012,30697.5,31-May-07,No,One year,Electronic check
Cust2891,226.25,05-01-2012,14669.75,03-Sep-06,No,Two year,Mailed check
Cust1551,471.25,05-01-2012,16087.75,21-Mar-09,Yes,Month-to-month,Electronic check
Cust1518,373.5,05-01-2012,373.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4687,229.5,05-01-2012,3467.25,12-Oct-10,No,One year,Mailed check
Cust2992,299.25,05-01-2012,11707.5,22-Oct-08,Yes,Month-to-month,Mailed check
Cust1245,96.25,05-01-2012,561.5,09-Jun-11,No,Month-to-month,Electronic check
Cust2112,98.25,05-01-2012,2184.5,14-Feb-10,No,One year,Mailed check
Cust5401,356.75,05-01-2012,356.75,06-Dec-11,No,Month-to-month,Electronic check
Cust3565,495.75,05-01-2012,30856,03-Oct-06,Yes,Month-to-month,Credit card (automatic)
Cust4469,121.25,05-01-2012,8922.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust5871,98.75,05-01-2012,6360.25,01-May-07,No,Two year,Bank transfer (automatic)
Cust4142,447,05-01-2012,24347.5,30-Jul-07,No,Month-to-month,Credit card (automatic)
Cust2999,353.25,05-01-2012,1469.25,07-Sep-11,Yes,Month-to-month,Electronic check
Cust5692,298.75,05-01-2012,14671.5,27-Dec-07,Yes,Month-to-month,Credit card (automatic)
Cust2860,282.5,05-01-2012,1175.5,07-Sep-11,No,Month-to-month,Mailed check
Cust1758,347.5,05-01-2012,5997,14-Jul-10,No,Month-to-month,Mailed check
Cust2078,349.75,05-01-2012,2813.5,10-May-11,Yes,Month-to-month,Credit card (automatic)
Cust3883,516.25,05-01-2012,35372,05-Jun-06,Yes,Two year,Credit card (automatic)
Cust1886,96.25,05-01-2012,96.25,06-Dec-11,No,Month-to-month,Electronic check
Cust2186,358,05-01-2012,9785.5,17-Oct-09,No,Month-to-month,Bank transfer (automatic)
Cust5247,97.25,05-01-2012,4606.5,27-Dec-07,No,One year,Credit card (automatic)
Cust5385,500.25,05-01-2012,17400,21-Mar-09,Yes,Month-to-month,Electronic check
Cust3500,394.75,05-01-2012,28650.75,05-Feb-06,Yes,Two year,Electronic check
Cust3388,474,05-01-2012,34295.25,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust5754,424,05-01-2012,30708.25,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust5326,173.5,05-01-2012,1480.5,10-Apr-11,Yes,Month-to-month,Credit card (automatic)
Cust3958,520.25,05-01-2012,5668.25,09-Feb-11,Yes,Month-to-month,Bank transfer (automatic)
Cust6162,509.5,05-01-2012,13405.75,17-Oct-09,Yes,One year,Credit card (automatic)
Cust6368,124.75,05-01-2012,8074.5,05-Jun-06,Yes,Two year,Credit card (automatic)
Cust2119,498.25,05-01-2012,35906.25,07-Mar-06,Yes,One year,Credit card (automatic)
Cust3118,320.75,05-01-2012,21270.5,06-May-06,Yes,Two year,Credit card (automatic)
Cust2646,459,05-01-2012,29802.5,03-Oct-06,Yes,Month-to-month,Electronic check
Cust5053,382.5,05-01-2012,5778,12-Oct-10,No,Month-to-month,Bank transfer (automatic)
Cust1574,457.5,05-01-2012,1214.75,07-Oct-11,Yes,Month-to-month,Credit card (automatic)
Cust1425,400.75,05-01-2012,8953.25,16-Mar-10,Yes,Month-to-month,Electronic check
Cust4850,552.25,05-01-2012,39912.5,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust6390,277.5,05-01-2012,1136.75,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust4132,225,05-01-2012,1493.5,09-Jul-11,No,Month-to-month,Credit card (automatic)
Cust3090,448,05-01-2012,14509,20-May-09,No,Month-to-month,Electronic check
Cust1754,411.5,05-01-2012,29902.75,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust3884,205.5,05-01-2012,11291.25,01-May-07,Yes,One year,Credit card (automatic)
Cust5241,374.25,05-01-2012,16340.25,25-May-08,No,One year,Bank transfer (automatic)
Cust1644,474.75,05-01-2012,8801.25,14-Jun-10,Yes,Month-to-month,Electronic check
Cust5536,522.5,05-01-2012,25340.25,26-Jan-08,Yes,Month-to-month,Electronic check
Cust1819,471.5,05-01-2012,2122.25,07-Sep-11,Yes,Month-to-month,Electronic check
Cust1439,422.5,05-01-2012,21274.25,27-Dec-07,No,Month-to-month,Electronic check
Cust5683,326,05-01-2012,19825.25,01-Jan-07,Yes,One year,Electronic check
Cust5133,100.25,05-01-2012,2600.5,16-Dec-09,No,One year,Mailed check
Cust2680,450.25,05-01-2012,20686,25-Feb-08,No,Month-to-month,Electronic check
Cust3929,223,05-01-2012,402.75,06-Nov-11,Yes,Month-to-month,Credit card (automatic)
Cust1516,408.5,05-01-2012,12743.25,19-Jun-09,No,One year,Credit card (automatic)
Cust1845,100.25,05-01-2012,100.25,06-Dec-11,Yes,Month-to-month,Mailed check
Cust1395,249.5,05-01-2012,7209.75,19-Jul-09,No,Month-to-month,Electronic check
Cust6278,100.25,05-01-2012,1943,14-Jul-10,No,Two year,Credit card (automatic)
Cust5463,332,05-01-2012,19791,02-Mar-07,No,One year,Credit card (automatic)
Cust5901,349.5,05-01-2012,349.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust2598,249.25,05-01-2012,2760.5,10-Jan-11,No,Two year,Mailed check
Cust5488,444,05-01-2012,24026.5,30-Jun-07,No,Two year,Credit card (automatic)
Cust6417,395,05-01-2012,12884,20-Apr-09,Yes,Month-to-month,Credit card (automatic)
Cust3304,97.75,05-01-2012,805.75,10-May-11,Yes,Month-to-month,Bank transfer (automatic)
Cust2900,434.25,05-01-2012,7822,14-Jun-10,Yes,Month-to-month,Electronic check
Cust4929,449.75,05-01-2012,30715.75,06-May-06,Yes,Month-to-month,Electronic check
Cust3153,99.25,05-01-2012,260,06-Nov-11,No,Month-to-month,Bank transfer (automatic)
Cust5201,476.5,05-01-2012,16375.75,20-Apr-09,Yes,Month-to-month,Bank transfer (automatic)
Cust1317,401.5,05-01-2012,12415.25,20-May-09,Yes,Month-to-month,Credit card (automatic)
Cust3744,549.5,05-01-2012,36662,05-Jul-06,No,One year,Credit card (automatic)
Cust2141,542.25,05-01-2012,24823.5,25-Apr-08,Yes,Month-to-month,Credit card (automatic)
Cust5092,399.5,05-01-2012,16567,24-Jul-08,No,Month-to-month,Electronic check
Cust1712,290,05-01-2012,8672.5,18-Aug-09,No,One year,Credit card (automatic)
Cust3734,402.5,05-01-2012,2514.25,09-Jul-11,Yes,Month-to-month,Electronic check
Cust1589,474,05-01-2012,24188,28-Oct-07,Yes,One year,Electronic check
Cust4488,101.75,05-01-2012,1679.75,12-Oct-10,No,One year,Credit card (automatic)
Cust5111,285.75,05-01-2012,11253.25,21-Nov-08,Yes,Month-to-month,Credit card (automatic)
Cust1327,480.75,05-01-2012,15096.25,20-May-09,Yes,Month-to-month,Credit card (automatic)
Cust3240,539.75,05-01-2012,29849.25,01-May-07,No,Two year,Electronic check
Cust3087,98,05-01-2012,179.25,06-Nov-11,Yes,Month-to-month,Electronic check
Cust1898,339,05-01-2012,3265.75,11-Mar-11,Yes,Month-to-month,Credit card (automatic)
Cust4120,421,05-01-2012,26622.5,03-Sep-06,Yes,Two year,Bank transfer (automatic)
Cust5729,118.25,05-01-2012,7083.75,02-Dec-06,No,Two year,Bank transfer (automatic)
Cust3479,475.75,05-01-2012,25000.25,28-Oct-07,Yes,One year,Mailed check
Cust3842,320.5,05-01-2012,2520.25,10-May-11,No,Month-to-month,Mailed check
Cust2006,415.75,05-01-2012,14242.25,19-Feb-09,No,Month-to-month,Electronic check
Cust1404,283.75,05-01-2012,18542,04-Aug-06,Yes,Two year,Credit card (automatic)
Cust4978,95.25,05-01-2012,1633.25,12-Sep-10,No,One year,Mailed check
Cust3490,228.5,05-01-2012,228.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust2295,100.25,05-01-2012,6008.25,02-Dec-06,Yes,Two year,Credit card (automatic)
Cust4078,550.5,05-01-2012,5216.5,11-Mar-11,Yes,Month-to-month,Electronic check
Cust5937,291.25,05-01-2012,20729.5,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust3634,431.5,05-01-2012,5904.75,11-Nov-10,Yes,Month-to-month,Electronic check
Cust4429,480.5,05-01-2012,30096.75,02-Dec-06,Yes,Month-to-month,Credit card (automatic)
Cust2419,470.25,05-01-2012,4058.25,10-Apr-11,Yes,Month-to-month,Electronic check
Cust3095,97,05-01-2012,6421,05-Jul-06,Yes,Two year,Credit card (automatic)
Cust3159,346.25,05-01-2012,7770,16-Mar-10,Yes,Month-to-month,Electronic check
Cust6086,449.25,05-01-2012,24626.75,01-May-07,Yes,Month-to-month,Electronic check
Cust6458,304,05-01-2012,18017.25,31-Jan-07,No,Two year,Credit card (automatic)
Cust3363,530,05-01-2012,38618.5,07-Mar-06,Yes,Two year,Bank transfer (automatic)
Cust4775,98.75,05-01-2012,2415.75,15-Jan-10,No,Two year,Mailed check
Cust6068,584.75,05-01-2012,42972,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2362,445.5,05-01-2012,9747,16-Mar-10,Yes,Month-to-month,Credit card (automatic)
Cust5684,97,05-01-2012,2892.5,19-Jul-09,No,Two year,Credit card (automatic)
Cust5953,338,05-01-2012,10001,19-Jul-09,No,Month-to-month,Electronic check
Cust3608,379.5,05-01-2012,6878,14-Jun-10,Yes,Month-to-month,Mailed check
Cust2553,422.5,05-01-2012,25966,02-Dec-06,No,Two year,Bank transfer (automatic)
Cust6121,271,05-01-2012,19687.25,05-Feb-06,Yes,Two year,Electronic check
Cust2828,241.75,05-01-2012,4053.5,14-Jul-10,Yes,Month-to-month,Electronic check
Cust3724,346,05-01-2012,346,06-Dec-11,Yes,Month-to-month,Electronic check
Cust6293,371.5,05-01-2012,5891.25,12-Sep-10,Yes,Month-to-month,Credit card (automatic)
Cust2879,444.5,05-01-2012,30000.5,04-Aug-06,Yes,One year,Bank transfer (automatic)
Cust6111,369.25,05-01-2012,20464.25,31-May-07,Yes,Month-to-month,Electronic check
Cust3835,402.5,05-01-2012,1161.75,07-Oct-11,Yes,Month-to-month,Electronic check
Cust6337,100.75,05-01-2012,342.25,07-Sep-11,Yes,Month-to-month,Credit card (automatic)
Cust4378,101.75,05-01-2012,5461.75,30-Jul-07,Yes,Two year,Bank transfer (automatic)
Cust2953,530,05-01-2012,22661.5,24-Jun-08,Yes,One year,Credit card (automatic)
Cust2672,322.75,05-01-2012,21250.5,05-Jul-06,Yes,Two year,Bank transfer (automatic)
Cust4648,526.5,05-01-2012,2726,09-Jul-11,Yes,Month-to-month,Electronic check
Cust2040,373.25,05-01-2012,15453.25,23-Aug-08,Yes,Month-to-month,Bank transfer (automatic)
Cust3854,248,05-01-2012,573.5,06-Nov-11,Yes,Month-to-month,Mailed check
Cust4353,518.25,05-01-2012,19942.5,21-Nov-08,Yes,Month-to-month,Electronic check
Cust5568,124,05-01-2012,9371.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust1453,298.25,05-01-2012,12682.75,24-Jul-08,No,Month-to-month,Bank transfer (automatic)
Cust6033,95.75,05-01-2012,5885.25,02-Nov-06,Yes,Two year,Mailed check
Cust2902,224.25,05-01-2012,12824.75,31-May-07,Yes,Month-to-month,Credit card (automatic)
Cust5637,553.75,05-01-2012,35266.75,02-Dec-06,Yes,One year,Bank transfer (automatic)
Cust1807,347.5,05-01-2012,3266.25,10-Apr-11,Yes,Month-to-month,Mailed check
Cust5932,333.75,05-01-2012,23801.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust6364,397.5,05-01-2012,6321,12-Sep-10,Yes,One year,Credit card (automatic)
