"HouseholdID","Country","State","Retired","HasPartner","HasDependents","Education","Gender"
"Cust4152","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2516","India","Maharashtra",1,2,2,"Masters","Female"
"Cust5170","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6281","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3977","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust3300","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4144","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust1288","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1392","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1603","India","Maharashtra",1,1,2,"Masters","Male"
"Cust3101","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3454","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3919","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6235","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2617","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4006","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5239","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3103","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2044","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1253","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3921","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3192","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4025","India","Maharashtra",1,1,1,"Graduation","Female"
"Cust2501","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3447","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust6091","India","Maharashtra",0,2,2,"Other","Male"
"Cust2774","India","Maharashtra",0,1,2,"Masters","Male"
"Cust5829","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1376","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2694","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4466","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2859","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5093","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust1333","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust1266","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4065","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3016","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4516","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3870","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6368","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust2088","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2641","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1401","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2332","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5879","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2913","India","Maharashtra",0,2,1,"Masters","Female"
"Cust5245","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust2254","India","Maharashtra",0,1,2,"Masters","Female"
"Cust1268","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3518","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust1233","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5673","India","Maharashtra",1,1,2,"Masters","Male"
"Cust6221","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust5831","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6133","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3039","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4783","India","Maharashtra",0,2,1,"Masters","Female"
"Cust1466","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2883","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5719","India","Maharashtra",0,2,1,"Masters","Female"
"Cust5702","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust5953","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4058","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2612","India","Maharashtra",1,1,1,"Graduation","Male"
"Cust4623","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust1437","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1487","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5091","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5411","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2426","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5761","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust6007","India","Maharashtra",0,1,2,"Masters","Female"
"Cust2082","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust4410","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust2348","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4665","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2379","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust4573","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4288","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5775","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6147","India","Maharashtra",0,2,2,"Other","Male"
"Cust3724","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4197","India","Maharashtra",1,1,1,"Highschool or below","Female"
"Cust5643","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust5755","India","Maharashtra",1,2,2,"Other","Male"
"Cust6421","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5804","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3484","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5986","India","Maharashtra",1,1,2,"Other","Male"
"Cust4775","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2333","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2244","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust3873","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3495","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust2638","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust1567","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3667","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3981","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4073","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4758","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1226","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust2267","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3673","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4241","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5062","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4506","India","Maharashtra",0,1,2,"Masters","Female"
"Cust1607","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3654","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4844","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2740","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust3937","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2298","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5408","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5783","India","Maharashtra",1,1,2,"Masters","Female"
"Cust2102","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1964","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust6457","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4511","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust3991","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5572","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3893","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust6334","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2860","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4631","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust6070","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3551","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4761","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2366","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4489","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2358","India","Maharashtra",0,2,2,"Masters","Male"
"Cust6256","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5636","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1598","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5427","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2686","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2828","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust2765","India","Maharashtra",1,2,2,"Masters","Female"
"Cust1658","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5010","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4648","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4067","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5677","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5736","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5454","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1270","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3839","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5872","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6103","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5595","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3364","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2892","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2197","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3900","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4237","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6372","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4678","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5404","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust4088","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2491","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust3528","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust1838","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4432","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust6307","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3448","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1722","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust1418","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5131","India","Maharashtra",0,1,2,"Masters","Female"
"Cust6004","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4387","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust5617","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3127","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust2503","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust6238","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4741","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust5191","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5082","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust2680","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3194","India","Maharashtra",0,2,1,"Masters","Male"
"Cust6034","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust4163","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6245","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2448","India","Maharashtra",1,2,2,"Masters","Female"
"Cust5903","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust5407","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2795","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3674","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4072","India","Maharashtra",1,1,2,"Masters","Female"
"Cust5361","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1324","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3076","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4736","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust5123","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust4823","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust5881","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5744","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5086","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4996","India","Maharashtra",0,1,2,"Masters","Female"
"Cust3030","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6296","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4854","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust3067","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5241","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3597","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust4480","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3811","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2111","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1870","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4745","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5208","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust3140","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2857","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2546","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2739","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust5302","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2141","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1788","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5463","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5747","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust1482","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1787","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4343","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2941","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2175","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3179","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6385","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3318","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2682","India","Maharashtra",0,1,1,"Masters","Male"
"Cust6376","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust4077","India","Maharashtra",0,2,2,"Other","Female"
"Cust2749","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6398","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3762","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4825","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5155","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust5223","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust4918","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3345","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4012","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2131","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust2095","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4627","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5596","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust5184","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3354","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4302","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3444","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust2642","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1876","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust4327","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4803","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2255","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3288","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust2524","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5949","India","Maharashtra",1,1,2,"Masters","Male"
"Cust3056","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4857","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3377","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust3309","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2302","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3956","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust5576","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5969","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3098","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4047","India","Maharashtra",1,1,2,"Masters","Male"
"Cust5842","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4452","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4199","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust2692","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3108","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6135","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3973","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2589","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2588","India","Maharashtra",1,2,2,"Masters","Female"
"Cust2764","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust6167","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1456","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6112","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust5389","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1910","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust4304","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2432","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1718","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1249","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2506","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5068","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1460","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust1473","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5430","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust5186","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2942","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4222","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4325","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3306","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6415","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4486","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3197","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4493","India","Maharashtra",1,2,2,"Masters","Female"
"Cust5382","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1974","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4521","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3202","India","Maharashtra",1,1,1,"Graduation","Female"
"Cust5147","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2741","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2031","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5635","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1623","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5710","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3990","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust5704","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust6374","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3388","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5470","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust5327","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3037","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2330","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust5353","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3373","India","Maharashtra",1,1,1,"ProfessionalQalification","Female"
"Cust2384","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4453","India","Maharashtra",1,1,2,"Masters","Male"
"Cust5634","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4831","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3754","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4367","India","Maharashtra",0,2,2,"Masters","Male"
"Cust6056","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust3146","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2239","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust2498","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust1568","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1923","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2994","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6405","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1222","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3468","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust3776","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2287","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4170","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6192","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1410","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4787","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust5598","India","Maharashtra",0,2,1,"Masters","Female"
"Cust3623","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6013","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust6413","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3702","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1367","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5988","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust5392","India","Maharashtra",1,1,2,"Masters","Female"
"Cust2729","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust2654","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2478","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust6485","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4344","India","?",0,1,2,"Graduation","Female"
"Cust4468","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5525","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4596","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5021","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust1481","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1220","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5759","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5711","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust5754","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust2809","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust6032","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust3703","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5157","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3850","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1843","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6303","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4813","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3715","India","Maharashtra",0,2,1,"Graduation","Female"
"Cust4285","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4084","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust4873","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4971","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust5387","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4905","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust1620","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2674","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6454","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6072","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3214","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust2753","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2303","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust1732","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4112","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3038","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5518","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust1264","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2331","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3967","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5443","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5048","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4440","India","Maharashtra",0,2,2,"Masters","Male"
"Cust6460","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5608","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3910","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2118","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3009","India","Maharashtra",0,1,1,"Masters","Male"
"Cust6395","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust3308","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3199","India","Maharashtra",0,2,1,"Masters","Male"
"Cust6437","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2157","India","Maharashtra",0,1,2,"Masters","Female"
"Cust1683","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4967","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust1674","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust6002","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2602","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4355","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3945","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4125","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2177","India","Maharashtra",0,2,2,"Other","Female"
"Cust4001","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust3759","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5962","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6282","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust1213","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4910","India","Maharashtra",0,1,2,"Highschool or below","Male"
